"ReportDate","AssetClass","Flow","FlowPct","AssetsEnd","PortfolioChangePct"
"12/16/2015 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",-1379.49293003,-0.6911,200269.9555746,1.0498
"12/16/2015 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",-246.972670065,-0.4809,51204.992570545,0.2378
"12/16/2015 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",1189.70014244,1.5696,77463.012111005,0.6352
"12/16/2015 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",-353.279227675,-0.9501,36914.422664915,0.2521
"12/16/2015 12:00:00 AM","Real Estate-North America-USA-North America-Equity",-98.078504245,-0.2856,34354.123979215,0.1461
"12/16/2015 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",-280.159579275,-0.5908,47056.9394563,-0.1545
"12/16/2015 12:00:00 AM","Small Cap Growth-North America-USA-North America-Equity",-85.253439305,-0.2984,28582.56700829,0.3798
"12/16/2015 12:00:00 AM","Small Cap Value-North America-USA-North America-Equity",-198.985153845,-0.6864,28704.00119166,-0.2938
"12/16/2015 12:00:00 AM","Technology-North America-USA-North America-Equity",9.310093005,0.0806,11574.015992855,0.2676
"12/16/2015 12:00:00 AM","Telecom-North America-USA-North America-Equity",0.107349355,5.1308,2.21483259,0.7252
"12/16/2015 12:00:00 AM","Utilities-North America-USA-North America-Equity",45.393777905,0.3554,12869.62791587,0.4093
"12/9/2015 12:00:00 AM","Commodities/Materials-North America-USA-North America-Equity",-0.32196086,-0.1392,224.67705492,-2.6892
"12/9/2015 12:00:00 AM","Consumer Goods-North America-USA-North America-Equity",-0.74246337,-0.2015,369.009265575,0.3669
"12/9/2015 12:00:00 AM","Energy-North America-USA-North America-Equity",-136.39315466,-0.5816,21594.394420495,-7.3476
"12/9/2015 12:00:00 AM","Financials-North America-USA-North America-Equity",34.087300835,0.5302,6341.538617885,-1.8774
"12/9/2015 12:00:00 AM","Health Care/Biotech-North America-USA-North America-Equity",-41.010854605,-0.2557,15638.26928794,-2.5607
"12/9/2015 12:00:00 AM","Industrials-North America-USA-North America-Equity",-0.100372955,-0.7438,12.96127915,-3.1959
"12/9/2015 12:00:00 AM","Large Cap Blend-North America-USA-North America-Equity",-1586.909935325,-0.5145,301493.244349475,-1.8904
"12/9/2015 12:00:00 AM","Large Cap Growth-North America-USA-North America-Equity",-989.44851038,-0.5168,187405.5594355,-1.6852
"12/9/2015 12:00:00 AM","Large Cap Value-North America-USA-North America-Equity",-518.593571765,-0.254,199587.02827897,-2.0143
"12/9/2015 12:00:00 AM","Mid Cap Blend-North America-USA-North America-Equity",-294.822053565,-0.5545,51347.45179221,-2.8987
"12/9/2015 12:00:00 AM","Mid Cap Growth-North America-USA-North America-Equity",-2918.70356166,-3.6214,75796.065165065,-2.3607
"12/9/2015 12:00:00 AM","Mid Cap Value-North America-USA-North America-Equity",-121.508046005,-0.3162,37180.835160785,-2.9383
"12/9/2015 12:00:00 AM","Real Estate-North America-USA-North America-Equity",4.406381445,0.0126,34232.91382549,-1.8243
"12/9/2015 12:00:00 AM","Small Cap Blend-North America-USA-North America-Equity",-596.82997354,-1.1993,47416.27690253,-3.5357
